file,question,answer
./data/hansung_data/student_information.txt,"한성대학교의 비교과 포인트 제도는 무엇이고, 졸업하려면 몇 포인트를 채워야 하나요?",한성대학교의 비교과 포인트 제도는 교과 영역 외의 비교과 활동 참여 시 포인트를 지급받는 제도입니다. 졸업 전까지 총 800포인트를 모아야 졸업할 수 있습니다. 한 학기에 최대 200포인트를 채울 수 있으며 초과된 포인트는 200포인트까지 이월됩니다.
./data/hansung_data/student_information.txt,한성대학교에서 재수강할 경우 최대 취득 가능한 성적은 무엇인가요?,한성대학교에서는 재수강 시 취득 가능한 최대 성적은 A0입니다. 재수강은 C 이하 성적부터 가능합니다.
./data/hansung_data/student_information.txt,한성대학교의 일반휴학 절차 및 가능한 기간은 어떻게 되나요?,"한성대학교에서 개인 사정이나 어학연수, 질병, 사고로 인해 일반휴학을 할 수 있습니다. 신입생의 경우 입대휴학과 질병휴학 외에는 휴학이 불가합니다. 휴학은 재학기간 중 통산 3년(6학기)까지 가능하며, 1회에 1학기 혹은 2학기 휴학이 가능합니다. 일반휴학 절차는 종합정보시스템에서 휴학을 신청하면 됩니다."
./data/hansung_data/student_information.txt,"한성대학교의 연결통로 시스템은 어떤 건물들 사이에 존재하며, 어떤 용도로 활용되나요?","한성대학교는 여러 건물들 사이에 연결통로나 구름다리를 통해 빠르고 편리하게 이동할 수 있는 시스템이 있습니다. 예를 들면, 미래관 지하1층은 우촌관 2층과 연결되어 있으며, 미래관 3층은 상상관 2층과 구름다리로 연결되어 있습니다. 이 통로들은 비를 맞지 않고 이동하거나 건물 간의 접근성을 높이는 용도로 활용됩니다."
./data/hansung_data/student_information.txt,"한성대학교 기숙사의 통행금지 시간은 언제이며, 기숙사 내 편의시설은 무엇이 있나요?","한성대학교 기숙사에서는 24:00부터 05:00까지 통행금지 시간으로, 이 시간에 기숙사를 출입하면 벌점이 부여됩니다. 기숙사 내 편의시설로는 편의점, 택배실, 휴게실, 독서실, 세미나실, 취사실, 헬스장, 탁구장, 요가실, 라켓볼장, 세탁실 등이 있습니다."
./data/hansung_data/student_information.txt,"한성대학교의 주요 축제인 대동제는 언제 열리며, 어떤 행사들이 포함되나요?","한성대학교의 대동제는 매년 봄 또는 가을에 열리며, 낙산가요제, 영화제, 동아리 공연 등의 행사가 진행됩니다. 예를 들어, 2022년 대동제 때는 김치전과 전통주 시음이 포함되었습니다."
./data/hansung_data/hansung_sang.txt,한성대학교 동아리연합회는 어떤 역할을 하나요?,한성대학교 동아리연합회는 동아리 간의 연대 활동을 도모하고 각 동아리의 권익과 발전을 위하여 자율적이고 독자적인 활동을 담당합니다. 동아리연합회장은 동아리연합회를 대표하여 총학생회의 운영위원으로 참여합니다.
./data/hansung_data/hansung_sang.txt,한성대학교의 주요 동아리 행사에는 어떤 것들이 있나요?,"한성대학교 주요 동아리 행사로는 2월의 새터 동아리 홍보 및 공연, 3월의 동아리한마당, 5월의 대동제 댄스 페스티벌, 7월의 농활, 10월의 웅비제 등이 있습니다."
./data/hansung_data/hansung_sang.txt,한성대학교 동아리분과에는 어떤 종류가 있나요?,"한성대학교 동아리분과는 공연예술분과, 종교분과, 학술분과, 체육분과, 평면예술분과, 취미봉사분과 등이 있습니다."
./data/hansung_data/hansung_sang.txt,한성대학교의 상징물에는 무엇이 있나요?,"한성대학교의 상징물로는 거북상과 삼학송이 있습니다. 거북상은 탐구관 앞에 위치해 있으며, 삼학송은 예로부터 야생하던 소나무 세 그루로 현재는 탐구관 앞에 있습니다."
./data/hansung_data/hansung_sang.txt,한성대학교의 교육이념은 무엇인가요?,"한성대학교의 교육이념은 ""진리지선""이며, 이를 바탕으로 창의적 전문인, 포용적 사회인, 열린 세계인을 양성하는 것을 목표로 합니다."
./data/hansung_data/hansung_sang.txt,한성대학교의 현재 교표는 어떤 의미를 가지고 있나요?,"한성대학교의 현재 교표는 2007년 개교 35주년을 기념하여 제작되었으며, 역동적인 파란색으로 도약하는 한성인을 상징합니다. H자 이니셜과 화살표가 포함되어 있으며, 휴머니즘, 정직, 명예를 통해 정보를 세계로 이끄는 최고 인재를 양성하겠다는 의지를 담고 있습니다."
./data/hansung_data/hansung_sang.txt,한성대학교의 마스코트는 무엇인가요?,"한성대학교의 마스코트는 ""상상부기""로, 거북이를 모티브로 한 캐릭터입니다. 2020년부터 사용되었고, 2021년에는 상찌, 한성냥이, 꼬꼬와 꾸꾸 등의 친구들도 만들어졌습니다."
./data/hansung_data/hansung_sang.txt,한성대학교 동아리에 갈 수 있는 주요 공간은 어디인가요?,"한성대학교 동아리 활동 공간은 인성관 504호에 위치하고 있으며, 전화번호는 760-4192 입니다."
./data/hansung_data/hansung_sang.txt,한성대학교 학생들이 구매할 수 있는 상상부기 굿즈는 어디서 구매할 수 있나요?,"한성대학교 학생들은 우촌관 미디어홍보팀이나 상상관 1층 자판기에서 상상부기 굿즈를 구매할 수 있으며, 온라인 구매는 종합정보시스템을 통해 가능합니다. 외부인은 학교 홈페이지에서 구매할 수 있습니다."
./data/hansung_data/hansung_sang.txt,한성대학교의 교육이념은 무엇인가요?,"한성대학교의 교육이념은 ""진리 지선""입니다.

---"
./data/hansung_data/hansung_sang.txt,한성대학교가 1994년부터 인지도가 크게 높아진 이유는 무엇인가요?,"한성대학교가 1994년부터 인지도가 크게 높아진 이유는 수능제도와 함께 시행된 대학별 본고사 때문입니다.

---"
./data/hansung_data/hansung_sang.txt,한성대학교 대학원은 언제 설립되었나요?,"한성대학교 대학원은 1987년에 설립되었습니다.

---"
./data/hansung_data/hansung_sang.txt,한성대학교의 상징물은 무엇인가요?,"한성대학교의 상징물은 거북과 삼학송입니다.

---"
./data/hansung_data/hansung_sang.txt,한성대학교는 처음에 어떤 이름으로 설립되었나요?,"한성대학교는 처음에 한성여자대학이라는 이름으로 설립되었습니다.

---"
./data/hansung_data/hansung_sang.txt,한성대학교가 종합대학교로 승격된 해는 언제인가요?,"한성대학교는 1993년 3월 1일에 종합대학교로 승격되었습니다.

---"
./data/hansung_data/hansung_sang.txt,한성대학교의 공식 마스코트 이름은 무엇인가요?,"한성대학교의 공식 마스코트 이름은 상상부기입니다.

---"
./data/hansung_data/hansung_sang.txt,한성대학교가 현재 위치한 장소로 이전한 해는 언제인가요?,"한성대학교는 1986년에 현재 위치로 캠퍼스를 이전했습니다.

---"
./data/hansung_data/hansung_sang.txt,한성대학교가 2021년에 개관한 도서관의 이름은 무엇인가요?,한성대학교가 2021년에 개관한 도서관의 이름은 메타버스 도서관 한성 북니버스(BookNiverse)입니다.
./data/hansung_data/history.txt,한성대학교의 상징물 중 하나인 '거북'은 어떤 의미를 가지고 있나요?,"한성대학교의 상징물인 '거북'은 슬기롭고 짧은 기간 내에 성장하여 유구한 발전을 추구하는 것을 상징합니다. 거북이의 지혜와 영특성은 진리와 통하고, 구전되어오는 대로 인간을 구원해 주는 성품은 '선'을 나타낸다고 여겨집니다."
./data/hansung_data/history.txt,한성대학교의 인재상은 무엇인가요?,"한성대학교의 인재상은 창의적 전문인, 포용적 사회인, 열린 세계인입니다."
./data/hansung_data/history.txt,한성대학교의 교표가 처음 제작된 시기는 언제인가요?,한성대학교의 교표는 2007년 개교 35주년을 기념하여 제작되었습니다.
./data/hansung_data/history.txt,한성대학교는 언제 종합대학교로 승격되었나요?,한성대학교는 1993년 3월 1일에 종합대학교로 정식 승격되었습니다.
./data/hansung_data/history.txt,한성대학교의 마스코트는 무엇인가요?,"한성대학교의 마스코트는 '상상부기'로, 거북이를 모티브로 한 캐릭터입니다. 이는 2020년부터 사용되고 있습니다."
./data/hansung_data/history.txt,한성대학교의 설립자는 누구인가요?,한성대학교의 설립자는 우촌 김의형입니다.
./data/hansung_data/history.txt,한성대학교의 이전 교명이 무엇이었나요?,한성대학교의 이전 교명은 '한성여자대학'이었습니다.
./data/hansung_data/history.txt,한성대학교의 슬로건 중 하나를 말해주세요.,"한성대학교의 슬로건 중 하나는 ""한성이 만든 오늘, 세상이 만날 내일""입니다."
./data/hansung_data/history.txt,한성대학교는 언제 남녀공학으로 전환되었나요?,"한성대학교는 1978년 1월 11일에 남녀공학으로 전환되었으며, 그와 동시에 교명을 한성대학으로 변경하였습니다."
./data/hansung_data/history.txt,한성대학교의 학점이수 요건에 대해 설명해주세요.,"한성대학교의 학점이수 요건은 전공 78학점, 교양 31학점, 기타 21학점, 총 130학점을 이수해야 합니다. 부전공을 선택할 경우 전공 99학점을 포함해 총 151학점을 이수해야 합니다. 기타 21학점은 자유롭게 이수할 수 있습니다."
./data/hansung_data/history.txt,한성대학교에서 전공교육과정을 이수하는 체계는 어떻게 되나요?,"한성대학교의 전공교육과정 이수체계는 제1전공과 제2전공을 이수하는 융합전공 I, 부전공 포함 융합전공 I 부전공, 전공과 부전공을 이수하는 융합전공 II, 그리고 한 전공만 이수하는 심화전공 등으로 나뉩니다. 융합전공 I은 제1전공과 제2전공을 각각 39학점씩 총 78학점을, 부전공을 추가할 경우 제3전공으로 21학점을 더해 총 99학점을 이수하는 방식입니다. 심화전공은 한 전공만 78학점을 이수하는 과정입니다."
./data/hansung_data/history.txt,한성대학교에서 교양교육과정을 이수하는 체계는 어떻게 되나요?,"한성대학교의 교양교육과정은 신입생의 경우, 2023학번 기준으로 교양필수 영어커뮤니케이션 과목은 입학 전 모의토익 시험을 기반으로 상, 중, 하로 반을 나누어 진행합니다. 또한, 글로벌 시민의식을 위한 교과목과 사회봉사 과목 중 하나를 선택하여 이수해야 하며, 사회봉사는 두 학기 연달아 이수해야 합니다. 2024학년도부터는 교양필수 13학점, 선택필수교양 15학점, 일반교양 3학점으로 최소 31학점 이상을 이수해야 합니다."
./data/hansung_data/history.txt,한성대학교의 비교과 포인트 제도에 대해 설명해주세요.,"한성대학교의 비교과 포인트 제도는 교과 영역 외의 비교과 활동 참여 시 포인트를 지급받는 제도입니다. 졸업 전까지 총 800포인트를 모아야 하며, 한 학기에 최대 200포인트까지 채울 수 있고 초과 시 이월 가능합니다. 교내 강연이나 프로그램에 참석하면 포인트를 받을 수 있으며, https://hsportal.hansung.ac.kr/ 스마트자기관리시스템에서 신청하고 누적 포인트를 확인할 수 있습니다."
./data/hansung_data/history.txt,한성대학교의 전과제도는 어떻게 운영되나요?,"한성대학교의 전과제도는 일반전과와 교차전과로 구분되며, 일반전과는 학부/과가 변경되지만 주야간은 변동되지 않습니다. 교차전과는 주간에서 야간 또는 야간에서 주간으로 변경 가능하며, 지원 자격은 4~5학기 재학생으로 징계처분을 받은 적이 없어야 합니다. 지원 절차는 종합정보시스템에서 신청 후 전출입학부/과장 승인을 받고, 성적증명서와 함께 지원서를 제출하여 심사받는 방식입니다."
